caldt,vwretd,vwindd,CAP1RET,CAP1IND,CAP2RET,CAP2IND,CAP3RET,CAP3IND,CAP4RET,CAP4IND,CAP5RET,CAP5IND,CAP6RET,CAP6IND,CAP7RET,CAP7IND,CAP8RET,CAP8IND,CAP9RET,CAP9IND,CAP10RET,CAP10IND
19350831,0.026128,1.813976,0.129065,0.241072,0.144634,0.557568,0.117749,0.599519,0.095034,0.714567,0.069101,1.046370,0.056217,0.960003,0.035058,1.084132,0.022913,1.407589,0.017487,1.344319,0.023877,2.240678
19350930,0.025872,1.860907,0.071361,0.258275,0.004067,0.559835,0.025742,0.614952,0.035608,0.740011,0.044364,1.092792,0.033646,0.992303,0.021150,1.107061,0.013209,1.426182,0.037267,1.394418,0.024284,2.295090
19351031,0.071339,1.993662,0.050024,0.271195,0.128266,0.631643,0.086608,0.668212,0.106540,0.818852,0.091023,1.192261,0.115592,1.107005,0.035234,1.146068,0.085472,1.548081,0.083655,1.511068,0.066666,2.448096
19351130,0.051857,2.097048,0.406422,0.381414,0.173889,0.741479,0.163942,0.777760,0.086540,0.889715,0.101933,1.313791,0.057609,1.170779,0.081031,1.238934,0.045922,1.619172,0.051423,1.588771,0.047208,2.563667
19351231,0.046096,2.193714,0.037716,0.395799,0.052062,0.780082,0.065417,0.828638,0.099701,0.978420,0.061836,1.395031,0.100244,1.288141,0.063445,1.317538,0.076575,1.743159,0.042340,1.656040,0.039862,2.665859
19360131,0.066080,2.338676,0.395729,0.552428,0.272745,0.992846,0.154207,0.956421,0.113071,1.089051,0.082554,1.510196,0.111663,1.431979,0.082178,1.425810,0.061168,1.849784,0.082257,1.792261,0.057083,2.818033
19360229,0.025699,2.398777,0.046155,0.577925,0.071796,1.064128,0.057987,1.011881,0.076428,1.172285,0.016432,1.535011,0.045088,1.496544,0.029646,1.468081,0.014650,1.876884,0.048430,1.879059,0.019533,2.873077
19360331,0.009417,2.421365,-0.002298,0.576597,0.009342,1.074069,0.029010,1.041235,-0.013713,1.156210,0.032938,1.585572,0.018717,1.524554,0.002975,1.472448,0.006310,1.888727,-0.010246,1.859807,0.013949,2.913153
19360430,-0.080497,2.226452,-0.235012,0.441090,-0.175866,0.885177,-0.146900,0.888278,-0.123833,1.013033,-0.107975,1.414370,-0.119653,1.342137,-0.100504,1.324460,-0.098016,1.703602,-0.094658,1.683761,-0.069999,2.709234
19360529,0.050286,2.338411,0.047639,0.462103,0.036659,0.917626,0.045044,0.928289,0.071986,1.085956,0.060846,1.500430,0.042291,1.398898,0.037406,1.374003,0.046878,1.783463,0.052012,1.771337,0.050709,2.846616
19360630,0.025993,2.399194,-0.027676,0.449314,-0.016158,0.902799,0.004703,0.932655,-0.014832,1.069850,-0.005269,1.492524,0.007517,1.409413,0.017155,1.397575,-0.004192,1.775987,0.019707,1.806245,0.033201,2.941127
19360731,0.064638,2.554273,0.062427,0.477364,0.087744,0.982014,0.073233,1.000956,0.122508,1.200916,0.085026,1.619428,0.104620,1.556866,0.086813,1.518903,0.083290,1.923908,0.052647,1.901339,0.061406,3.121730
19360831,0.010813,2.581891,0.002356,0.478488,0.029370,1.010856,0.025918,1.026899,0.022343,1.227748,0.013437,1.641188,0.028269,1.600877,0.040665,1.580668,0.014005,1.950853,0.012053,1.924256,0.007541,3.145272
19360930,0.014343,2.618923,0.065313,0.509740,0.046308,1.057667,0.031923,1.059681,0.041996,1.279308,0.048240,1.720359,0.006997,1.612079,0.029865,1.627875,0.023904,1.997487,0.011916,1.947186,0.011642,3.181890
19361031,0.069087,2.799855,0.033073,0.526599,0.087753,1.150481,0.070818,1.134725,0.052673,1.346693,0.066959,1.835553,0.065743,1.718062,0.055441,1.718127,0.045219,2.087811,0.057935,2.059996,0.074792,3.419869
19361130,0.033293,2.893070,0.214301,0.639449,0.110692,1.277830,0.098621,1.246632,0.100346,1.481829,0.100734,2.020455,0.074226,1.845587,0.057356,1.816672,0.048402,2.188866,0.031021,2.123898,0.025130,3.505810
19361231,0.002066,2.899047,0.053556,0.673696,0.007054,1.286844,0.044401,1.301984,0.029698,1.525836,0.031379,2.083854,0.036749,1.913410,0.032324,1.875395,0.021352,2.235603,0.004764,2.134015,-0.005441,3.486734
19370130,0.032524,2.993335,0.204143,0.811226,0.121966,1.443795,0.078683,1.404428,0.080528,1.648708,0.066558,2.222551,0.057698,2.023811,0.048190,1.965770,0.052635,2.353274,0.031769,2.201811,0.025933,3.577155
19370227,0.013041,3.032371,0.021382,0.828572,0.049927,1.515879,0.021682,1.434878,0.018845,1.679777,0.030424,2.290169,0.019410,2.063092,0.028423,2.021643,0.022705,2.406705,0.004936,2.212678,0.011746,3.619171
19370331,-0.003535,3.021652,0.008460,0.835581,0.026947,1.556728,-0.026685,1.396589,-0.007752,1.666756,-0.008484,2.270740,0.010969,2.085722,-0.013059,1.995242,0.017187,2.448070,0.007908,2.230177,-0.007621,3.591589
19370430,-0.074236,2.797335,-0.167655,0.695492,-0.153061,1.318453,-0.113509,1.238064,-0.109442,1.484343,-0.092128,2.061542,-0.079687,1.919517,-0.094765,1.806163,-0.086403,2.236550,-0.074044,2.065045,-0.069237,3.342918
19370528,-0.008563,2.773381,-0.049045,0.661381,-0.023665,1.287251,-0.039148,1.189596,-0.017821,1.457891,-0.023263,2.013583,-0.023871,1.873697,-0.019832,1.770343,-0.021301,2.188910,-0.017252,2.029418,-0.003233,3.332112
19370630,-0.041592,2.658031,-0.135363,0.571854,-0.112127,1.142915,-0.089955,1.082585,-0.089717,1.327093,-0.068961,1.874725,-0.070476,1.741647,-0.059526,1.664961,-0.052393,2.074226,-0.041135,1.945939,-0.035727,3.213064
19370731,0.088881,2.894279,0.109427,0.634430,0.118766,1.278655,0.092987,1.183252,0.092436,1.449764,0.102810,2.067465,0.082501,1.885334,0.089686,1.814285,0.080388,2.240969,0.089816,2.120715,0.088934,3.498813
19370831,-0.048620,2.753560,-0.084452,0.580851,-0.059891,1.202075,-0.050060,1.124019,-0.055274,1.369629,-0.050314,1.963443,-0.047066,1.796599,-0.046210,1.730447,-0.046699,2.136317,-0.043929,2.027555,-0.049597,3.325281
19370930,-0.135401,2.380725,-0.240725,0.441026,-0.228723,0.927133,-0.204551,0.894100,-0.211116,1.080478,-0.214120,1.543031,-0.198165,1.440576,-0.182742,1.414222,-0.173292,1.766111,-0.161506,1.700093,-0.116260,2.938686
19371030,-0.094675,2.155330,-0.096970,0.398260,-0.106594,0.828306,-0.103978,0.801133,-0.098035,0.974554,-0.122547,1.353938,-0.120305,1.267267,-0.099948,1.272873,-0.089691,1.607707,-0.092812,1.542305,-0.093330,2.664418
19371130,-0.083731,1.974863,-0.130031,0.346473,-0.139408,0.712834,-0.108388,0.714300,-0.125075,0.852662,-0.116736,1.195885,-0.122799,1.111648,-0.092423,1.155230,-0.098266,1.449725,-0.075735,1.425498,-0.080107,2.450979
19371231,-0.040104,1.895663,-0.147319,0.295431,-0.128562,0.621190,-0.120719,0.628071,-0.110714,0.758261,-0.112625,1.061199,-0.102609,0.997583,-0.074721,1.068910,-0.058306,1.365198,-0.038671,1.370371,-0.030706,2.375719
19380131,0.007625,1.910118,0.078158,0.318522,0.079553,0.670608,0.082280,0.679748,0.049924,0.796116,0.040222,1.103883,0.034599,1.032098,0.033188,1.104385,0.007028,1.374793,-0.012242,1.353596,0.007156,2.392720
19380228,0.057866,2.020649,0.010607,0.321901,0.040800,0.697969,0.060479,0.720859,0.067605,0.849937,0.076608,1.188450,0.073516,1.107975,0.067255,1.178661,0.059292,1.456307,0.095137,1.482373,0.049529,2.511229
19380331,-0.237131,1.541491,-0.347309,0.210102,-0.342778,0.458721,-0.309845,0.497504,-0.298696,0.596064,-0.315449,0.813554,-0.276010,0.802162,-0.271105,0.859120,-0.274618,1.056380,-0.246599,1.116822,-0.225505,1.944936
19380430,0.145642,1.765997,0.238088,0.260124,0.250326,0.573550,0.228240,0.611055,0.207773,0.719911,0.218858,0.991607,0.174746,0.942337,0.191904,1.023989,0.186463,1.253356,0.155858,1.290887,0.134450,2.206433
19380531,-0.039230,1.696716,-0.096756,0.234956,-0.084997,0.524800,-0.085344,0.558905,-0.081974,0.660897,-0.075268,0.916971,-0.071207,0.875236,-0.067635,0.954731,-0.055836,1.183373,-0.052099,1.223634,-0.030742,2.138603
19380630,0.236062,2.097246,0.320465,0.310251,0.345603,0.706173,0.310960,0.732702,0.315519,0.869422,0.354288,1.241842,0.316058,1.151862,0.268907,1.211465,0.265564,1.497634,0.269523,1.553431,0.220068,2.609240
19380730,0.071869,2.247973,0.160296,0.359983,0.166914,0.824043,0.154661,0.846022,0.139287,0.990522,0.132880,1.406858,0.120473,1.290630,0.114047,1.349628,0.112830,1.666612,0.065587,1.655316,0.062958,2.773514
19380831,-0.027202,2.186823,-0.120438,0.316628,-0.085709,0.753415,-0.071816,0.785264,-0.052314,0.938704,-0.055909,1.328201,-0.047689,1.229081,-0.048442,1.284249,-0.040794,1.598624,-0.029604,1.606312,-0.021859,2.712888
19380930,0.008559,2.205540,-0.039010,0.304276,-0.017690,0.740087,-0.031024,0.760902,-0.022488,0.917594,-0.022679,1.298079,-0.014182,1.211650,-0.012477,1.268226,-0.009220,1.583885,0.004684,1.613835,0.014372,2.751877
19381031,0.077848,2.377235,0.198817,0.364771,0.165479,0.862557,0.188987,0.904702,0.135563,1.041986,0.143629,1.484522,0.132378,1.372045,0.128497,1.431189,0.125108,1.782042,0.098475,1.772758,0.061927,2.922292
19381130,-0.018317,2.333692,-0.072514,0.338320,-0.069206,0.802862,-0.043498,0.865350,-0.052599,0.987179,-0.020580,1.453970,-0.019606,1.345145,-0.024622,1.395950,-0.013349,1.758253,-0.019453,1.738272,-0.016923,2.872837
19381231,0.041013,2.429403,-0.048811,0.321806,0.021634,0.820232,0.030515,0.891756,0.037361,1.024061,0.048713,1.524797,0.054754,1.418797,0.055179,1.472977,0.044812,1.837044,0.052090,1.828819,0.037486,2.980529
19390131,-0.059613,2.284579,-0.052357,0.304957,-0.084684,0.750771,-0.069945,0.829382,-0.099301,0.922371,-0.083282,1.397809,-0.086655,1.295851,-0.078533,1.357300,-0.077403,1.694850,-0.074848,1.691935,-0.051823,2.826070
19390228,0.034935,2.364390,0.023919,0.312252,0.022641,0.767769,0.033635,0.857278,0.054544,0.972681,0.047272,1.463886,0.045949,1.355394,0.048708,1.423411,0.046255,1.773246,0.043800,1.766041,0.030753,2.912981
19390331,-0.119241,2.082459,-0.183894,0.254830,-0.185849,0.625080,-0.183524,0.699948,-0.179016,0.798556,-0.195638,1.177494,-0.174747,1.118543,-0.188045,1.155746,-0.162258,1.485523,-0.160596,1.482421,-0.098581,2.625816
19390429,-0.002334,2.077599,0.008040,0.256879,-0.013780,0.616466,-0.002936,0.697893,0.017101,0.812212,0.012803,1.192569,-0.010566,1.106725,-0.004823,1.150172,-0.006626,1.475680,0.007323,1.493278,-0.003946,2.615454
19390531,0.068729,2.220390,0.036698,0.266306,0.070896,0.660171,0.077299,0.751839,0.098820,0.892475,0.103936,1.316520,0.106475,1.224563,0.106602,1.272783,0.081592,1.596084,0.077548,1.609079,0.062118,2.777922
19390630,-0.052833,2.103080,-0.099380,0.239841,-0.117578,0.582550,-0.072582,0.697269,-0.082041,0.819256,-0.082968,1.207291,-0.069550,1.139395,-0.074289,1.178229,-0.054544,1.509028,-0.074661,1.488943,-0.045456,2.651649
19390731,0.101761,2.317091,0.126193,0.270107,0.123203,0.654321,0.121659,0.782098,0.140631,0.934469,0.142709,1.379582,0.146124,1.305887,0.143338,1.347114,0.125950,1.699089,0.112946,1.657114,0.092934,2.898077
19390831,-0.066110,2.163908,-0.112589,0.239696,-0.126353,0.571646,-0.115516,0.691754,-0.117270,0.824884,-0.108739,1.229568,-0.103463,1.170776,-0.105577,1.204890,-0.094062,1.539269,-0.098354,1.494130,-0.052410,2.746188
19390930,0.159628,2.509328,0.833558,0.439496,0.564724,0.894468,0.297980,0.897882,0.348121,1.112044,0.290553,1.586824,0.255890,1.470366,0.260385,1.518625,0.199152,1.845819,0.187764,1.774673,0.135383,3.117975
19391031,-0.003843,2.499684,-0.077612,0.405386,-0.049114,0.850537,-0.010305,0.888630,-0.001000,1.110932,0.003261,1.591998,-0.013825,1.450039,0.006166,1.527989,0.015453,1.874342,-0.010735,1.755623,-0.004006,3.105483
19391130,-0.036778,2.407751,-0.167446,0.337506,-0.150039,0.722924,-0.066653,0.829400,-0.074870,1.027756,-0.076883,1.469601,-0.064776,1.356110,-0.062936,1.431823,-0.065014,1.752483,-0.055257,1.658613,-0.026186,3.024162
19391230,0.030342,2.480807,-0.005256,0.335732,-0.003791,0.720183,0.000569,0.829872,0.052371,1.081581,0.037474,1.524673,0.030036,1.396842,0.044644,1.495746,0.036361,1.816205,0.027277,1.703856,0.029704,3.113990
19400131,-0.024020,2.421219,-0.019935,0.329039,-0.016102,0.708587,-0.006451,0.824518,-0.035912,1.042739,-0.026104,1.484872,-0.014315,1.376846,-0.022443,1.462176,-0.028581,1.764296,-0.017538,1.673973,-0.025138,3.035711
19400229,0.013664,2.454301,0.019687,0.335517,0.050848,0.744617,0.040667,0.858049,0.030197,1.074227,0.026536,1.524274,0.028152,1.415606,0.034772,1.513020,0.019232,1.798227,0.004225,1.681045,0.012540,3.073779
19400330,0.018939,2.500783,0.025699,0.344139,0.049457,0.781443,0.018586,0.873997,0.037562,1.114577,0.023735,1.560453,0.038634,1.470298,0.008716,1.526207,0.035609,1.862260,0.020813,1.716032,0.016602,3.124810
19400430,0.001196,2.503775,-0.023103,0.336188,0.043944,0.815783,0.038925,0.908017,0.013838,1.130000,0.015177,1.584136,0.000431,1.470932,0.029194,1.570762,0.002982,1.867814,-0.003269,1.710422,-0.000475,3.123325
19400531,-0.220314,1.952158,-0.315016,0.230283,-0.313724,0.559852,-0.283877,0.650253,-0.288154,0.804386,-0.263518,1.166688,-0.265564,1.080305,-0.280168,1.130684,-0.260653,1.380963,-0.233383,1.311238,-0.207006,2.476777
19400629,0.066664,2.082297,0.055744,0.243120,0.056269,0.591354,0.054216,0.685507,0.065589,0.857144,0.060634,1.237429,0.060625,1.145799,0.070756,1.210687,0.076401,1.486469,0.053486,1.381371,0.068506,2.646451
19400731,0.032230,2.149409,0.022254,0.248531,0.018411,0.602242,0.022285,0.700783,0.045754,0.896363,0.043523,1.291287,0.055799,1.209733,0.045163,1.265365,0.034717,1.538075,0.035058,1.429800,0.029986,2.725808
19400831,0.023962,2.200913,-0.004889,0.247316,0.024468,0.616977,0.024724,0.718109,0.023610,0.917526,0.021690,1.319295,0.019924,1.233836,0.032153,1.306051,0.018511,1.566547,0.029679,1.472235,0.023254,2.789192
19400930,0.023028,2.251596,0.051023,0.259934,0.025005,0.632404,0.043384,0.749264,0.048204,0.961754,0.043327,1.376457,0.041386,1.284900,0.029468,1.344537,0.027262,1.609254,0.027866,1.513260,0.019952,2.844841
19401031,0.029705,2.318479,0.002587,0.260607,0.060518,0.670676,0.056645,0.791706,0.071886,1.030891,0.039547,1.430891,0.058213,1.359698,0.053183,1.416044,0.064336,1.712787,0.036623,1.568680,0.022581,2.909081
19401130,-0.016348,2.280577,-0.014713,0.256772,0.011261,0.678229,0.021380,0.808632,-0.022388,1.007812,0.017635,1.456125,-0.009213,1.347171,-0.000745,1.414988,-0.010695,1.694468,-0.014321,1.546214,-0.019331,2.852845
19401231,0.006811,2.296109,-0.059423,0.241514,-0.019272,0.665158,-0.004366,0.805102,-0.013672,0.994033,-0.015839,1.433062,-0.003987,1.341800,0.000282,1.415387,-0.009009,1.679203,-0.007706,1.534300,0.012578,2.888728
19410131,-0.040505,2.203105,0.065881,0.257425,-0.014487,0.655522,-0.000621,0.804602,-0.019466,0.974683,-0.021386,1.402414,-0.054112,1.269193,-0.038335,1.361128,-0.040007,1.612023,-0.023717,1.497910,-0.044478,2.760243
19410228,-0.014839,2.170414,-0.025009,0.250987,-0.036028,0.631905,-0.032858,0.778164,-0.020634,0.954571,-0.017479,1.377901,-0.017194,1.247370,-0.022909,1.329946,-0.013199,1.590746,-0.015185,1.475164,-0.013988,2.721634
19410331,0.009599,2.191248,0.022256,0.256573,0.020341,0.644759,0.023177,0.796200,0.021622,0.975211,0.010435,1.392279,0.001350,1.249053,0.010191,1.343499,0.005294,1.599168,0.014894,1.497135,0.008863,2.745755
19410430,-0.053065,2.074969,-0.062912,0.240432,-0.066867,0.601645,-0.061776,0.747014,-0.056288,0.920319,-0.058406,1.310961,-0.063695,1.169495,-0.061193,1.261286,-0.049680,1.519721,-0.043880,1.431440,-0.053858,2.597873
19410531,0.013858,2.103724,-0.002631,0.239799,0.018625,0.612851,0.008986,0.753727,0.017318,0.936257,0.005755,1.318506,0.009239,1.180300,0.014972,1.280171,0.022078,1.553273,0.008691,1.443881,0.014395,2.635270
19410630,0.058683,2.227176,0.092408,0.261959,0.080354,0.662096,0.059004,0.798199,0.071866,1.003542,0.059428,1.396863,0.064681,1.256642,0.054787,1.350307,0.057395,1.642423,0.057788,1.527320,0.058541,2.789541
19410731,0.059519,2.359736,0.266692,0.331821,0.197865,0.793101,0.129235,0.901355,0.137859,1.141890,0.128249,1.576010,0.085834,1.364505,0.106171,1.493671,0.097748,1.802966,0.077501,1.645688,0.045495,2.916453
19410830,-0.000463,2.358644,-0.008294,0.329069,-0.011090,0.784306,-0.005810,0.896118,-0.014432,1.125410,-0.005117,1.567945,-0.007554,1.354197,-0.003677,1.488178,0.003576,1.809413,-0.004203,1.638772,0.000786,2.918746
19410930,-0.007494,2.340968,-0.060181,0.309265,-0.040851,0.752266,-0.023139,0.875382,-0.021164,1.101591,-0.006321,1.558034,-0.016764,1.331495,-0.015138,1.465649,-0.006342,1.797937,-0.006089,1.628794,-0.006454,2.899907
19411031,-0.051786,2.219739,-0.088398,0.281927,-0.058660,0.708138,-0.055305,0.826970,-0.060282,1.035185,-0.050579,1.479229,-0.064050,1.246213,-0.054778,1.385363,-0.050548,1.707055,-0.045242,1.555104,-0.052255,2.748374
19411129,-0.019367,2.176750,-0.073033,0.261337,-0.041557,0.678710,-0.028061,0.803764,-0.037100,0.996781,-0.015642,1.456091,-0.020218,1.221017,-0.020165,1.357428,-0.006997,1.695111,-0.028980,1.510037,-0.018076,2.698693
19411231,-0.046728,2.075034,-0.136129,0.225761,-0.120257,0.597090,-0.107148,0.717642,-0.105097,0.892022,-0.073167,1.349554,-0.050740,1.159062,-0.051322,1.287762,-0.056335,1.599616,-0.048778,1.436381,-0.042301,2.584534
19420131,0.007158,2.089887,0.460500,0.329724,0.194313,0.713113,0.164517,0.835706,0.099646,0.980908,0.083078,1.461672,0.059995,1.228600,0.038789,1.337713,0.030235,1.647980,0.050265,1.508581,-0.011232,2.555504
19420228,-0.024149,2.039418,-0.028612,0.320290,-0.009623,0.706251,-0.013311,0.824581,-0.009502,0.971587,-0.022328,1.429035,-0.006346,1.220803,-0.020720,1.309996,-0.019697,1.615519,-0.021859,1.475604,-0.026197,2.488558
19420331,-0.065655,1.905522,-0.081914,0.294054,-0.046591,0.673346,-0.061380,0.773969,-0.029562,0.942864,-0.047134,1.361678,-0.044603,1.166351,-0.056484,1.236002,-0.047817,1.538270,-0.066652,1.377252,-0.069414,2.315817
19420430,-0.043145,1.823307,0.007611,0.296292,-0.072720,0.624380,-0.047422,0.737266,-0.051309,0.894487,-0.039115,1.308416,-0.058618,1.097982,-0.048387,1.176196,-0.054890,1.453834,-0.049591,1.308953,-0.039934,2.223337
19420529,0.061047,1.934615,-0.039581,0.284564,0.020122,0.636944,0.013555,0.747259,0.018408,0.910953,0.015589,1.328813,0.035512,1.136973,0.036957,1.219664,0.038321,1.509547,0.055661,1.381811,0.068989,2.376724
19420630,0.025482,1.983913,0.034748,0.294452,0.031974,0.657309,0.027574,0.767864,0.009570,0.919671,0.023731,1.360346,0.012211,1.150857,0.028691,1.254658,0.016813,1.534926,0.030526,1.423992,0.025843,2.438145
19420731,0.034877,2.053107,0.075036,0.316547,0.055129,0.693546,0.045065,0.802467,0.039341,0.955852,0.045590,1.422364,0.045736,1.203492,0.044822,1.310893,0.044658,1.603473,0.047409,1.491503,0.030318,2.512065
19420831,0.018656,2.091410,0.029163,0.325778,0.022122,0.708889,0.028039,0.824968,0.025043,0.979789,0.030693,1.466021,0.016365,1.223187,0.022204,1.340001,0.031476,1.653944,0.015320,1.514353,0.017520,2.556076
19420930,0.026300,2.146413,0.156016,0.376605,0.051623,0.745484,0.047913,0.864495,0.028999,1.008202,0.025478,1.503373,0.031483,1.261697,0.033999,1.385560,0.031301,1.705714,0.027018,1.555268,0.024507,2.618717
19421031,0.067688,2.291701,0.133054,0.426714,0.135309,0.846355,0.141566,0.986878,0.085637,1.094541,0.093941,1.644601,0.106565,1.396150,0.091685,1.512596,0.072461,1.829312,0.072818,1.668519,0.061491,2.779744
19421130,0.002500,2.297430,-0.052308,0.404393,-0.022177,0.827585,-0.042673,0.944765,-0.012186,1.081203,-0.000469,1.643830,0.000524,1.396881,-0.013568,1.492073,-0.012487,1.806470,-0.000917,1.666989,0.006514,2.797853
19421231,0.050416,2.413259,0.009228,0.408125,0.035154,0.856678,0.026232,0.969548,0.044639,1.129467,0.037538,1.705535,0.034683,1.445329,0.051860,1.569452,0.057946,1.911147,0.066499,1.777842,0.048178,2.932647
19430130,0.073303,2.590157,0.440945,0.588085,0.227867,1.051887,0.176252,1.140432,0.171572,1.323252,0.120377,1.910843,0.112178,1.607462,0.101400,1.728594,0.079610,2.063293,0.087623,1.933621,0.061920,3.114236
19430227,0.059920,2.745359,0.385431,0.814752,0.175881,1.236894,0.129048,1.287603,0.119484,1.481360,0.084516,2.072340,0.095645,1.761208,0.071586,1.852337,0.078233,2.224712,0.066539,2.062284,0.051024,3.273137
19430331,0.062077,2.915784,0.068511,0.870572,0.163061,1.438583,0.134961,1.461379,0.142793,1.692887,0.102779,2.285334,0.109590,1.954219,0.095760,2.029717,0.090347,2.425708,0.095871,2.259996,0.045089,3.420718
19430430,0.006903,2.935912,0.089777,0.948729,0.070533,1.540051,0.046078,1.528716,0.046700,1.771944,0.008414,2.304564,0.030268,2.013370,0.025064,2.080590,0.008227,2.445665,0.017306,2.299109,0.000504,3.422443
19430529,0.057158,3.103722,0.147103,1.088289,0.150435,1.771728,0.113997,1.702985,0.099960,1.949068,0.070921,2.468006,0.068112,2.150505,0.062441,2.210503,0.053068,2.575452,0.056342,2.428646,0.053639,3.606020
19430630,0.016911,3.156209,-0.040075,1.044676,0.005356,1.781217,0.022479,1.741267,0.003649,1.956180,0.001482,2.471664,0.024180,2.202505,0.006196,2.224199,0.014973,2.614015,0.012290,2.458494,0.019364,3.675847
19430731,-0.046205,3.010376,-0.093604,0.946891,-0.102048,1.599447,-0.093666,1.578169,-0.084207,1.791456,-0.072564,2.292311,-0.067864,2.053034,-0.064466,2.080814,-0.057358,2.464081,-0.055547,2.321931,-0.038274,3.535156
19430831,0.012986,3.049471,-0.035117,0.913639,-0.005349,1.590892,0.000670,1.579227,0.004703,1.799881,0.004468,2.302554,0.010164,2.073902,0.022938,2.128544,0.015542,2.502379,0.010802,2.347013,0.013691,3.583555
