 DATE INDUCLOS
31AUG1900 57.81
04SEP1900 58.55
05SEP1900 58.58
06SEP1900 58.50
07SEP1900 58.32
08SEP1900 57.88
10SEP1900 58.07
11SEP1900 58.10
12SEP1900 58.25
13SEP1900 58.20
14SEP1900 57.47
15SEP1900 56.56
17SEP1900 56.67
18SEP1900 56.63
19SEP1900 55.63
20SEP1900 54.37
21SEP1900 54.37
22SEP1900 53.43
24SEP1900 52.96
25SEP1900 53.13
26SEP1900 53.25
27SEP1900 54.53
28SEP1900 54.14
29SEP1900 54.27
01OCT1900 54.96
02OCT1900 54.52
03OCT1900 54.74
04OCT1900 55.29
05OCT1900 55.70
06OCT1900 55.51
08OCT1900 55.38
09OCT1900 55.51
10OCT1900 54.90
11OCT1900 55.34
12OCT1900 56.09
13OCT1900 56.58
15OCT1900 57.90
16OCT1900 57.82
17OCT1900 57.89
18OCT1900 58.46
19OCT1900 58.73
20OCT1900 59.54
22OCT1900 60.63
23OCT1900 60.79
24OCT1900 60.79
25OCT1900 60.64
26OCT1900 60.50
27OCT1900 60.08
29OCT1900 59.31
30OCT1900 59.53
31OCT1900 59.04
01NOV1900 59.18
02NOV1900 59.39
03NOV1900 59.80
05NOV1900 60.87
07NOV1900 62.90
08NOV1900 63.76
09NOV1900 65.15
10NOV1900 66.48
12NOV1900 67.33
13NOV1900 65.73
14NOV1900 66.23
15NOV1900 66.81
16NOV1900 68.19
17NOV1900 68.70
19NOV1900 68.88
20NOV1900 69.07
21NOV1900 68.97
22NOV1900 68.41
23NOV1900 66.92
24NOV1900 66.75
26NOV1900 67.23
27NOV1900 67.01
28NOV1900 66.59
30NOV1900 66.59
01DEC1900 66.35
03DEC1900 66.43
04DEC1900 65.42
05DEC1900 66.05
06DEC1900 65.07
07DEC1900 64.17
08DEC1900 63.98
10DEC1900 64.65
11DEC1900 65.54
12DEC1900 65.45
13DEC1900 64.89
14DEC1900 65.54
15DEC1900 65.94
17DEC1900 65.70
18DEC1900 66.52
19DEC1900 67.19
20DEC1900 67.38
21DEC1900 68.63
22DEC1900 70.03
26DEC1900 70.85
27DEC1900 71.04
28DEC1900 69.79
29DEC1900 70.20
31DEC1900 70.71
02JAN1901 70.44
03JAN1901 67.97
04JAN1901 69.33
05JAN1901 67.68
07JAN1901 67.12
08JAN1901 67.65
09JAN1901 67.53
10JAN1901 67.89
11JAN1901 67.85
12JAN1901 67.36
14JAN1901 67.26
15JAN1901 66.50
16JAN1901 65.71
17JAN1901 65.30
18JAN1901 65.21
19JAN1901 64.77
21JAN1901 64.92
22JAN1901 65.53
23JAN1901 66.37
24JAN1901 65.65
25JAN1901 66.16
26JAN1901 66.68
28JAN1901 66.29
29JAN1901 66.56
30JAN1901 66.72
31JAN1901 66.81
01FEB1901 67.71
04FEB1901 68.46
05FEB1901 69.27
06FEB1901 69.89
07FEB1901 69.33
08FEB1901 69.80
09FEB1901 70.16
11FEB1901 70.48
13FEB1901 69.45
14FEB1901 70.62
15FEB1901 70.78
16FEB1901 70.18
18FEB1901 68.92
19FEB1901 68.37
20FEB1901 67.96
21FEB1901 68.55
25FEB1901 68.27
26FEB1901 67.36
27FEB1901 68.11
28FEB1901 67.00
01MAR1901 67.76
02MAR1901 67.67
04MAR1901 67.58
05MAR1901 67.35
06MAR1901 67.39
07MAR1901 67.72
08MAR1901 67.55
09MAR1901 67.30
11MAR1901 67.48
12MAR1901 67.28
13MAR1901 67.18
14MAR1901 67.54
15MAR1901 67.33
16MAR1901 67.47
18MAR1901 68.42
19MAR1901 68.73
20MAR1901 68.82
21MAR1901 68.93
22MAR1901 68.92
23MAR1901 68.82
25MAR1901 68.59
26MAR1901 68.52
27MAR1901 69.27
28MAR1901 69.39
29MAR1901 69.43
30MAR1901 69.92
01APR1901 70.91
02APR1901 71.02
03APR1901 71.35
04APR1901 72.01
08APR1901 71.47
09APR1901 72.51
10APR1901 73.11
11APR1901 72.62
12APR1901 72.88
13APR1901 73.65
15APR1901 75.35
16APR1901 75.42
17APR1901 74.88
18APR1901 75.10
19APR1901 75.89
20APR1901 75.66
22APR1901 74.56
23APR1901 73.80
24APR1901 73.21
25APR1901 73.63
26APR1901 74.35
29APR1901 75.23
30APR1901 75.80
01MAY1901 75.93
02MAY1901 75.19
03MAY1901 74.37
04MAY1901 74.90
06MAY1901 75.55
07MAY1901 75.02
08MAY1901 71.72
09MAY1901 67.38
10MAY1901 71.67
13MAY1901 71.92
14MAY1901 69.59
15MAY1901 70.06
16MAY1901 70.84
17MAY1901 73.09
18MAY1901 73.86
20MAY1901 72.76
21MAY1901 73.44
22MAY1901 73.51
23MAY1901 72.83
24MAY1901 73.73
25MAY1901 73.62
27MAY1901 73.67
28MAY1901 74.01
29MAY1901 74.51
31MAY1901 75.77
01JUN1901 76.59
03JUN1901 77.73
04JUN1901 77.07
05JUN1901 76.37
06JUN1901 76.45
07JUN1901 76.31
08JUN1901 76.07
10JUN1901 76.27
11JUN1901 76.11
12JUN1901 76.55
13JUN1901 77.31
14JUN1901 77.07
15JUN1901 77.43
17JUN1901 78.26
18JUN1901 77.82
19JUN1901 77.56
20JUN1901 77.22
21JUN1901 77.94
22JUN1901 77.71
24JUN1901 77.71
25JUN1901 76.93
26JUN1901 76.87
27JUN1901 76.82
28JUN1901 76.47
29JUN1901 77.94
01JUL1901 77.08
02JUL1901 77.07
03JUL1901 76.60
08JUL1901 74.04
09JUL1901 74.66
10JUL1901 72.78
11JUL1901 72.22
12JUL1901 70.77
13JUL1901 71.05
15JUL1901 69.46
16JUL1901 69.67
17JUL1901 71.55
18JUL1901 71.91
19JUL1901 71.97
20JUL1901 71.32
22JUL1901 70.43
23JUL1901 71.39
24JUL1901 70.91
25JUL1901 71.69
26JUL1901 72.13
27JUL1901 72.70
29JUL1901 72.94
30JUL1901 72.65
31JUL1901 71.63
01AUG1901 71.71
02AUG1901 71.28
03AUG1901 71.22
05AUG1901 69.21
06AUG1901 69.05
07AUG1901 69.53
08AUG1901 70.42
09AUG1901 69.66
10AUG1901 69.36
12AUG1901 69.91
13AUG1901 70.33
14AUG1901 70.71
15AUG1901 71.71
16AUG1901 71.58
17AUG1901 71.01
19AUG1901 71.01
20AUG1901 71.08
21AUG1901 71.40
22AUG1901 72.10
23AUG1901 73.03
24AUG1901 73.70
26AUG1901 73.83
27AUG1901 72.81
28AUG1901 72.71
29AUG1901 72.82
30AUG1901 73.47
03SEP1901 72.65
04SEP1901 73.27
05SEP1901 73.06
06SEP1901 72.23
07SEP1901 69.03
09SEP1901 70.69
10SEP1901 71.45
11SEP1901 71.01
12SEP1901 70.25
13SEP1901 67.25
16SEP1901 70.01
17SEP1901 69.87
18SEP1901 70.25
20SEP1901 70.47
21SEP1901 69.73
23SEP1901 67.57
24SEP1901 67.43
25SEP1901 66.22
26SEP1901 66.89
27SEP1901 67.69
28SEP1901 67.40
30SEP1901 66.66
01OCT1901 66.07
02OCT1901 65.94
03OCT1901 64.48
04OCT1901 64.57
05OCT1901 63.48
07OCT1901 63.72
08OCT1901 63.84
09OCT1901 64.13
10OCT1901 65.36
11OCT1901 65.91
12OCT1901 65.52
14OCT1901 65.79
15OCT1901 65.30
16OCT1901 64.91
17OCT1901 65.23
18OCT1901 65.48
19OCT1901 65.81
21OCT1901 65.42
22OCT1901 65.66
23OCT1901 65.66
24OCT1901 65.44
25OCT1901 65.29
26OCT1901 65.09
28OCT1901 64.01
29OCT1901 64.46
30OCT1901 64.86
31OCT1901 64.45
01NOV1901 64.67
02NOV1901 64.83
04NOV1901 64.48
06NOV1901 64.56
07NOV1901 64.78
08NOV1901 65.10
09NOV1901 65.66
11NOV1901 66.52
12NOV1901 66.35
13NOV1901 66.03
14NOV1901 65.36
15NOV1901 66.10
16NOV1901 66.12
18NOV1901 65.87
19NOV1901 65.62
20NOV1901 65.15
21NOV1901 65.45
22NOV1901 65.88
23NOV1901 65.68
25NOV1901 65.15
26NOV1901 65.18
27NOV1901 65.78
29NOV1901 65.68
30NOV1901 65.01
02DEC1901 64.02
03DEC1901 64.44
04DEC1901 64.87
05DEC1901 64.84
06DEC1901 63.82
07DEC1901 62.96
09DEC1901 63.68
10DEC1901 63.27
11DEC1901 62.75
12DEC1901 61.61
13DEC1901 61.84
14DEC1901 62.22
16DEC1901 61.95
17DEC1901 62.27
18DEC1901 62.79
19DEC1901 62.86
20DEC1901 63.17
21DEC1901 63.12
23DEC1901 62.11
24DEC1901 61.52
26DEC1901 62.62
27DEC1901 63.31
28DEC1901 63.76
30DEC1901 63.33
31DEC1901 64.56
02JAN1902 64.32
03JAN1902 64.25
04JAN1902 64.59
06JAN1902 64.90
07JAN1902 64.22
08JAN1902 64.87
09JAN1902 64.08
10JAN1902 63.85
11JAN1902 64.02
13JAN1902 63.31
14JAN1902 62.57
15JAN1902 63.16
16JAN1902 63.59
17JAN1902 64.02
18JAN1902 63.54
20JAN1902 63.45
21JAN1902 63.44
22JAN1902 63.54
23JAN1902 64.01
24JAN1902 64.13
25JAN1902 63.90
27JAN1902 64.17
28JAN1902 65.17
29JAN1902 64.76
30JAN1902 64.87
31JAN1902 64.95
01FEB1902 65.04
03FEB1902 64.77
04FEB1902 64.62
05FEB1902 64.96
06FEB1902 64.92
07FEB1902 65.31
08FEB1902 64.94
10FEB1902 64.82
11FEB1902 65.16
13FEB1902 64.58
14FEB1902 64.61
15FEB1902 64.67
17FEB1902 65.30
18FEB1902 64.81
19FEB1902 65.53
20FEB1902 64.68
21FEB1902 64.98
24FEB1902 65.30
25FEB1902 65.53
26FEB1902 65.20
27FEB1902 65.27
28FEB1902 64.81
01MAR1902 65.13
03MAR1902 65.30
04MAR1902 64.77
05MAR1902 64.97
06MAR1902 66.16
07MAR1902 65.56
08MAR1902 65.60
10MAR1902 65.11
11MAR1902 65.32
12MAR1902 64.88
13MAR1902 65.26
14MAR1902 65.38
15MAR1902 65.59
17MAR1902 65.59
18MAR1902 65.96
19MAR1902 66.50
20MAR1902 67.25
21MAR1902 67.52
22MAR1902 67.31
24MAR1902 67.30
25MAR1902 67.01
26MAR1902 67.25
27MAR1902 67.21
31MAR1902 67.19
01APR1902 67.20
02APR1902 67.17
03APR1902 67.01
04APR1902 66.82
05APR1902 66.84
07APR1902 66.60
08APR1902 66.60
09APR1902 66.76
10APR1902 65.95
11APR1902 66.18
12APR1902 66.33
14APR1902 66.03
15APR1902 66.46
16APR1902 66.86
17APR1902 67.44
18APR1902 67.75
19APR1902 67.61
21APR1902 67.10
22APR1902 66.20
23APR1902 66.84
24APR1902 68.44
25APR1902 67.62
26APR1902 67.63
28APR1902 67.31
29APR1902 67.37
30APR1902 67.01
01MAY1902 67.11
02MAY1902 65.89
03MAY1902 66.25
05MAY1902 66.06
06MAY1902 67.01
07MAY1902 66.36
08MAY1902 66.66
09MAY1902 66.40
10MAY1902 65.95
12MAY1902 65.51
13MAY1902 65.90
14MAY1902 65.95
15MAY1902 66.06
16MAY1902 65.35
17MAY1902 64.85
19MAY1902 64.73
20MAY1902 65.33
21MAY1902 65.86
22MAY1902 65.88
23MAY1902 66.44
24MAY1902 66.82
26MAY1902 66.46
27MAY1902 66.25
28MAY1902 66.21
29MAY1902 66.42
02JUN1902 66.26
03JUN1902 66.17
04JUN1902 65.96
05JUN1902 65.32
06JUN1902 65.46
07JUN1902 65.49
09JUN1902 65.68
10JUN1902 66.11
11JUN1902 66.20
12JUN1902 65.94
13JUN1902 65.94
14JUN1902 66.05
16JUN1902 65.90
17JUN1902 65.89
18JUN1902 65.43
19JUN1902 64.91
20JUN1902 64.76
21JUN1902 64.78
23JUN1902 64.20
24JUN1902 63.67
25JUN1902 63.82
26JUN1902 64.04
27JUN1902 63.73
28JUN1902 63.87
30JUN1902 64.31
01JUL1902 64.25
02JUL1902 64.76
03JUL1902 64.89
07JUL1902 65.09
08JUL1902 64.51
09JUL1902 64.27
10JUL1902 64.65
11JUL1902 64.50
12JUL1902 64.45
14JUL1902 64.64
15JUL1902 64.79
16JUL1902 65.55
17JUL1902 65.90
18JUL1902 66.03
19JUL1902 66.04
21JUL1902 66.01
22JUL1902 66.44
23JUL1902 66.50
24JUL1902 66.37
25JUL1902 66.59
26JUL1902 66.59
28JUL1902 67.28
29JUL1902 66.51
30JUL1902 66.56
31JUL1902 65.82
01AUG1902 65.91
02AUG1902 65.83
04AUG1902 65.96
05AUG1902 66.12
06AUG1902 66.47
07AUG1902 66.52
08AUG1902 66.53
11AUG1902 66.19
12AUG1902 66.07
13AUG1902 66.48
14AUG1902 66.78
15AUG1902 66.59
16AUG1902 66.50
18AUG1902 66.38
19AUG1902 66.46
20AUG1902 66.28
21AUG1902 65.33
22AUG1902 65.80
23AUG1902 65.80
25AUG1902 65.87
26AUG1902 65.79
27AUG1902 66.19
28AUG1902 66.28
29AUG1902 66.28
02SEP1902 66.55
03SEP1902 66.64
04SEP1902 66.60
05SEP1902 66.80
06SEP1902 66.56
08SEP1902 67.12
09SEP1902 67.03
10SEP1902 66.89
11SEP1902 66.67
12SEP1902 66.05
13SEP1902 66.30
15SEP1902 66.11
16SEP1902 66.40
17SEP1902 66.89
18SEP1902 67.25
19SEP1902 67.77
20SEP1902 67.40
22SEP1902 66.91
23SEP1902 65.45
24SEP1902 65.42
25SEP1902 65.81
26SEP1902 66.34
27SEP1902 66.28
29SEP1902 64.07
30SEP1902 66.15
01OCT1902 66.45
02OCT1902 66.44
03OCT1902 66.58
04OCT1902 65.71
06OCT1902 64.21
07OCT1902 63.84
08OCT1902 64.28
09OCT1902 65.06
10OCT1902 64.76
11OCT1902 63.84
13OCT1902 64.17
14OCT1902 65.02
15OCT1902 65.37
16OCT1902 66.10
17OCT1902 66.57
18OCT1902 66.50
20OCT1902 66.58
21OCT1902 65.81
22OCT1902 65.89
23OCT1902 65.78
24OCT1902 66.37
25OCT1902 66.44
27OCT1902 66.06
28OCT1902 65.92
29OCT1902 65.13
30OCT1902 65.43
31OCT1902 66.05
01NOV1902 65.80
03NOV1902 65.55
05NOV1902 64.55
06NOV1902 64.37
07NOV1902 64.19
08NOV1902 62.90
10NOV1902 62.35
11NOV1902 60.96
12NOV1902 61.61
13NOV1902 61.81
14NOV1902 60.62
15NOV1902 61.60
17NOV1902 62.19
18NOV1902 61.61
19NOV1902 61.69
20NOV1902 62.04
21NOV1902 62.94
22NOV1902 62.87
24NOV1902 62.79
25NOV1902 62.15
26NOV1902 61.41
28NOV1902 62.14
29NOV1902 62.05
01DEC1902 62.53
02DEC1902 62.22
03DEC1902 62.00
04DEC1902 61.90
05DEC1902 61.76
06DEC1902 61.73
08DEC1902 62.14
09DEC1902 62.19
10DEC1902 60.71
11DEC1902 59.97
12DEC1902 60.19
13DEC1902 59.85
15DEC1902 59.57
16DEC1902 59.71
17DEC1902 60.10
18DEC1902 61.18
19DEC1902 61.36
20DEC1902 61.87
22DEC1902 62.67
23DEC1902 62.00
24DEC1902 62.61
26DEC1902 63.21
27DEC1902 63.69
29DEC1902 63.30
30DEC1902 63.96
31DEC1902 64.29
02JAN1903 64.60
03JAN1903 64.65
05JAN1903 65.38
06JAN1903 65.88
07JAN1903 65.73
08JAN1903 66.33
09JAN1903 66.21
10JAN1903 65.85
12JAN1903 65.65
13JAN1903 64.98
14JAN1903 64.89
15JAN1903 64.50
16JAN1903 64.80
17JAN1903 65.07
19JAN1903 64.52
20JAN1903 64.19
21JAN1903 65.00
22JAN1903 64.83
23JAN1903 64.30
24JAN1903 64.31
26JAN1903 64.90
27JAN1903 65.36
28JAN1903 65.37
29JAN1903 65.55
30JAN1903 64.96
31JAN1903 65.18
02FEB1903 65.53
03FEB1903 66.06
04FEB1903 66.40
05FEB1903 66.55
06FEB1903 66.38
07FEB1903 66.47
09FEB1903 67.10
10FEB1903 67.22
11FEB1903 67.19
13FEB1903 66.93
14FEB1903 67.05
16FEB1903 67.70
17FEB1903 67.69
18FEB1903 67.32
19FEB1903 66.69
20FEB1903 67.26
24FEB1903 67.43
25FEB1903 67.09
26FEB1903 66.52
27FEB1903 66.16
28FEB1903 66.19
02MAR1903 66.01
03MAR1903 65.68
04MAR1903 65.81
05MAR1903 64.70
06MAR1903 64.82
07MAR1903 64.13
09MAR1903 64.42
10MAR1903 63.90
11MAR1903 64.28
12MAR1903 63.92
13MAR1903 64.11
14MAR1903 64.31
16MAR1903 64.19
17MAR1903 64.51
18MAR1903 64.86
19MAR1903 65.40
20MAR1903 65.75
21MAR1903 65.69
23MAR1903 65.39
24MAR1903 64.43
25MAR1903 63.96
26MAR1903 64.15
27MAR1903 63.45
28MAR1903 63.44
30MAR1903 62.86
31MAR1903 63.64
01APR1903 63.47
02APR1903 62.63
03APR1903 62.55
04APR1903 62.28
06APR1903 62.40
07APR1903 62.09
08APR1903 62.28
09APR1903 62.32
13APR1903 60.79
14APR1903 62.12
15APR1903 62.14
16APR1903 62.87
17APR1903 63.84
18APR1903 64.14
20APR1903 64.43
21APR1903 64.56
23APR1903 64.21
24APR1903 64.07
25APR1903 63.79
27APR1903 63.48
28APR1903 63.77
29APR1903 64.09
30APR1903 63.78
01MAY1903 63.84
02MAY1903 63.86
04MAY1903 64.06
05MAY1903 64.01
06MAY1903 63.89
07MAY1903 63.55
08MAY1903 63.70
09MAY1903 63.55
11MAY1903 63.76
12MAY1903 63.50
13MAY1903 63.63
14MAY1903 63.15
15MAY1903 63.01
16MAY1903 62.69
18MAY1903 62.12
19MAY1903 62.28
20MAY1903 61.25
21MAY1903 61.95
22MAY1903 62.56
23MAY1903 61.40
25MAY1903 60.67
26MAY1903 61.53
27MAY1903 61.16
28MAY1903 60.52
29MAY1903 60.27
01JUN1903 59.59
02JUN1903 59.87
03JUN1903 59.90
04JUN1903 58.86
05JUN1903 58.53
06JUN1903 58.50
08JUN1903 57.97
09JUN1903 57.37
10JUN1903 56.78
11JUN1903 58.28
12JUN1903 59.38
13JUN1903 58.94
15JUN1903 57.75
16JUN1903 57.84
17JUN1903 57.55
18JUN1903 56.89
19JUN1903 57.48
20JUN1903 57.12
22JUN1903 56.65
23JUN1903 57.61
24JUN1903 57.60
25JUN1903 57.31
26JUN1903 57.27
27JUN1903 57.64
29JUN1903 58.77
30JUN1903 59.08
01JUL1903 58.81
02JUL1903 58.08
03JUL1903 58.21
06JUL1903 58.08
07JUL1903 57.84
08JUL1903 57.95
09JUL1903 56.97
10JUL1903 56.61
11JUL1903 55.89
13JUL1903 56.12
14JUL1903 54.92
15JUL1903 54.37
16JUL1903 54.10
17JUL1903 54.73
18JUL1903 54.10
20JUL1903 52.76
21JUL1903 51.45
22JUL1903 52.01
23JUL1903 50.83
24JUL1903 49.84
25JUL1903 49.08
27JUL1903 50.11
28JUL1903 51.52
29JUL1903 51.02
30JUL1903 50.72
31JUL1903 50.76
01AUG1903 50.75
03AUG1903 50.57
04AUG1903 49.22
05AUG1903 47.98
06AUG1903 49.36
07AUG1903 48.64
08AUG1903 47.38
10AUG1903 48.06
11AUG1903 48.67
12AUG1903 50.31
13AUG1903 51.36
14AUG1903 52.80
15AUG1903 52.97
17AUG1903 53.88
18AUG1903 53.61
19AUG1903 51.43
20AUG1903 51.76
21AUG1903 51.45
22AUG1903 51.63
24AUG1903 51.36
25AUG1903 52.27
26AUG1903 52.32
27AUG1903 52.38
28AUG1903 53.02
29AUG1903 53.17
31AUG1903 53.19
01SEP1903 52.75
02SEP1903 52.60
03SEP1903 51.85
04SEP1903 51.93
08SEP1903 51.53
09SEP1903 51.39
10SEP1903 51.00
11SEP1903 50.93
12SEP1903 50.80
14SEP1903 50.16
15SEP1903 50.30
16SEP1903 49.82
17SEP1903 49.44
18SEP1903 48.73
19SEP1903 48.50
21SEP1903 48.45
22SEP1903 48.43
23SEP1903 47.75
24SEP1903 46.62
25SEP1903 46.64
26SEP1903 46.19
28SEP1903 45.09
29SEP1903 46.67
30SEP1903 45.80
01OCT1903 47.06
02OCT1903 47.62
03OCT1903 47.53
05OCT1903 47.05
06OCT1903 47.23
07OCT1903 46.96
08OCT1903 45.51
09OCT1903 45.34
10OCT1903 44.71
12OCT1903 43.67
13OCT1903 43.20
14OCT1903 42.42
15OCT1903 42.25
16OCT1903 44.41
17OCT1903 45.07
19OCT1903 43.19
20OCT1903 44.75
21OCT1903 45.10
22OCT1903 44.77
23OCT1903 44.59
24OCT1903 44.48
26OCT1903 45.33
27OCT1903 45.41
28OCT1903 45.46
29OCT1903 45.21
30OCT1903 44.82
31OCT1903 45.13
02NOV1903 45.46
04NOV1903 44.90
05NOV1903 43.60
06NOV1903 43.94
07NOV1903 43.71
09NOV1903 42.15
10NOV1903 43.34
11NOV1903 42.83
12NOV1903 42.93
13NOV1903 43.41
14NOV1903 43.13
16NOV1903 43.36
17NOV1903 43.50
18NOV1903 44.20
19NOV1903 44.53
20NOV1903 44.19
21NOV1903 44.15
23NOV1903 44.55
24NOV1903 43.64
25NOV1903 43.91
27NOV1903 44.25
28NOV1903 44.14
30NOV1903 44.33
01DEC1903 44.35
02DEC1903 45.50
03DEC1903 46.23
04DEC1903 46.50
05DEC1903 46.06
07DEC1903 47.40
08DEC1903 47.34
09DEC1903 47.34
10DEC1903 46.35
11DEC1903 46.12
12DEC1903 46.03
14DEC1903 46.70
15DEC1903 46.83
16DEC1903 46.86
17DEC1903 46.70
18DEC1903 47.16
19DEC1903 47.33
21DEC1903 46.95
22DEC1903 46.63
23DEC1903 47.55
24DEC1903 47.75
28DEC1903 48.64
29DEC1903 49.35
30DEC1903 49.06
31DEC1903 49.11
02JAN1904 47.38
04JAN1904 47.77
05JAN1904 48.09
06JAN1904 47.07
07JAN1904 47.16
08JAN1904 47.92
09JAN1904 48.02
11JAN1904 47.82
12JAN1904 47.63
13JAN1904 47.77
14JAN1904 47.85
15JAN1904 47.97
16JAN1904 48.08
18JAN1904 48.82
19JAN1904 48.65
20JAN1904 48.58
21JAN1904 49.38
22JAN1904 49.94
23JAN1904 49.91
25JAN1904 49.61
26JAN1904 50.18
27JAN1904 50.50
28JAN1904 49.42
29JAN1904 49.11
30JAN1904 48.91
01FEB1904 49.03
02FEB1904 48.69
03FEB1904 48.40
04FEB1904 48.35
05FEB1904 47.87
06FEB1904 47.65
08FEB1904 48.10
09FEB1904 46.98
10FEB1904 47.76
11FEB1904 48.16
13FEB1904 48.11
15FEB1904 48.86
16FEB1904 48.39
17FEB1904 48.16
18FEB1904 47.90
19FEB1904 47.51
20FEB1904 47.31
23FEB1904 46.86
24FEB1904 46.71
25FEB1904 47.47
26FEB1904 47.14
27FEB1904 47.08
29FEB1904 47.53
01MAR1904 47.86
02MAR1904 47.87
03MAR1904 48.00
04MAR1904 47.90
05MAR1904 47.28
07MAR1904 47.18
08MAR1904 47.72
09MAR1904 47.04
10MAR1904 46.93
11MAR1904 46.46
12MAR1904 46.41
14MAR1904 46.50
15MAR1904 47.73
16MAR1904 47.77
17MAR1904 48.30
18MAR1904 47.91
19MAR1904 48.76
21MAR1904 48.26
22MAR1904 48.50
23MAR1904 48.62
24MAR1904 48.16
25MAR1904 48.15
26MAR1904 48.21
28MAR1904 48.68
29MAR1904 48.60
30MAR1904 48.77
31MAR1904 49.12
02APR1904 49.08
04APR1904 48.68
05APR1904 48.89
06APR1904 49.30
07APR1904 49.98
08APR1904 49.59
09APR1904 49.65
11APR1904 49.98
12APR1904 49.58
13APR1904 49.73
14APR1904 49.41
15APR1904 49.35
16APR1904 49.38
18APR1904 49.33
19APR1904 48.92
20APR1904 48.62
21APR1904 49.10
22APR1904 49.09
23APR1904 49.12
25APR1904 48.65
26APR1904 48.81
27APR1904 48.95
28APR1904 48.86
29APR1904 48.90
30APR1904 48.80
02MAY1904 48.42
03MAY1904 48.33
04MAY1904 48.60
05MAY1904 48.56
06MAY1904 48.71
07MAY1904 48.59
09MAY1904 48.71
10MAY1904 48.42
11MAY1904 48.30
12MAY1904 47.93
13MAY1904 47.72
14MAY1904 47.72
16MAY1904 47.56
17MAY1904 47.67
18MAY1904 47.43
19MAY1904 47.45
20MAY1904 47.53
21MAY1904 48.06
23MAY1904 48.53
24MAY1904 48.01
25MAY1904 48.14
26MAY1904 48.23
27MAY1904 48.26
31MAY1904 48.18
01JUN1904 48.26
02JUN1904 48.10
03JUN1904 48.17
04JUN1904 48.17
06JUN1904 48.08
07JUN1904 48.27
08JUN1904 48.60
09JUN1904 48.66
10JUN1904 49.06
11JUN1904 49.12
13JUN1904 48.88
14JUN1904 49.05
15JUN1904 48.86
16JUN1904 48.83
17JUN1904 48.73
18JUN1904 48.89
20JUN1904 48.97
21JUN1904 49.03
22JUN1904 49.46
23JUN1904 49.47
24JUN1904 49.32
25JUN1904 49.12
27JUN1904 49.29
28JUN1904 49.12
29JUN1904 49.08
30JUN1904 49.25
01JUL1904 49.31
05JUL1904 49.62
06JUL1904 50.09
07JUL1904 49.96
08JUL1904 50.44
09JUL1904 50.84
11JUL1904 50.67
12JUL1904 51.37
13JUL1904 51.73
14JUL1904 51.87
15JUL1904 52.06
16JUL1904 52.50
18JUL1904 52.50
19JUL1904 52.96
20JUL1904 52.80
21JUL1904 52.47
22JUL1904 52.65
23JUL1904 53.14
25JUL1904 52.98
26JUL1904 52.27
27JUL1904 52.43
28JUL1904 52.39
29JUL1904 52.12
30JUL1904 52.13
01AUG1904 52.73
02AUG1904 52.68
03AUG1904 52.75
04AUG1904 52.70
05AUG1904 52.85
06AUG1904 52.90
08AUG1904 52.73
09AUG1904 53.03
10AUG1904 53.13
11AUG1904 53.28
12AUG1904 53.39
13AUG1904 54.03
15AUG1904 53.98
16AUG1904 53.54
17AUG1904 54.08
18AUG1904 54.25
19AUG1904 53.76
20AUG1904 53.35
22AUG1904 53.13
23AUG1904 53.91
24AUG1904 54.13
25AUG1904 54.41
26AUG1904 54.44
27AUG1904 54.47
29AUG1904 54.61
30AUG1904 54.44
31AUG1904 54.57
01SEP1904 54.94
02SEP1904 55.15
06SEP1904 55.38
07SEP1904 55.68
08SEP1904 55.94
09SEP1904 56.54
10SEP1904 57.43
12SEP1904 56.46
13SEP1904 56.32
14SEP1904 57.10
15SEP1904 56.66
16SEP1904 57.19
17SEP1904 56.58
19SEP1904 56.55
20SEP1904 55.67
21SEP1904 56.00
22SEP1904 55.72
23SEP1904 56.31
24SEP1904 56.50
26SEP1904 56.91
27SEP1904 57.14
28SEP1904 57.44
29SEP1904 57.11
30SEP1904 57.59
01OCT1904 58.05
03OCT1904 58.65
04OCT1904 58.27
05OCT1904 58.18
06OCT1904 57.59
07OCT1904 57.96
08OCT1904 58.22
10OCT1904 58.75
11OCT1904 59.03
12OCT1904 59.23
13OCT1904 60.16
14OCT1904 61.42
15OCT1904 62.07
17OCT1904 62.06
18OCT1904 62.16
19OCT1904 61.72
20OCT1904 62.12
21OCT1904 62.35
22OCT1904 62.97
24OCT1904 63.17
25OCT1904 62.68
26OCT1904 62.63
27OCT1904 61.97
28OCT1904 63.39
29OCT1904 64.54
31OCT1904 63.03
01NOV1904 63.72
02NOV1904 64.76
03NOV1904 64.87
04NOV1904 65.31
05NOV1904 65.25
07NOV1904 66.21
09NOV1904 67.07
10NOV1904 67.58
11NOV1904 68.03
12NOV1904 68.19
14NOV1904 68.78
15NOV1904 69.17
16NOV1904 69.11
17NOV1904 70.08
18NOV1904 69.69
19NOV1904 70.01
21NOV1904 70.62
22NOV1904 69.80
23NOV1904 69.89
25NOV1904 70.83
26NOV1904 71.56
28NOV1904 72.36
29NOV1904 72.35
30NOV1904 72.02
01DEC1904 72.05
02DEC1904 72.46
03DEC1904 72.86
05DEC1904 73.23
06DEC1904 72.57
07DEC1904 68.97
08DEC1904 68.00
09DEC1904 69.22
10DEC1904 70.01
12DEC1904 65.77
13DEC1904 66.42
14DEC1904 66.17
15DEC1904 66.62
16DEC1904 68.73
17DEC1904 68.47
19DEC1904 68.48
20DEC1904 69.09
